Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Age Group,Day of week,Time of day
20042138,Vic,2,2004,Tuesday,5:25,Single,No,No,No,70,Driver,Male,39,No,No,26_to_39,Weekday,Night
20153214,Qld,6,2015,Friday,1:00,Single,No,No,No,50,Driver,Male,39,No,No,26_to_39,Weekday,Night
20211001,NSW,6,2021,Saturday,13:25,Single,No,No,No,40,Pedestrian,Female,83,No,No,75_or_older,Weekend,Day
20102028,Vic,6,2010,Thursday,18:40,Single,No,No,No,70,Pedestrian,Male,28,No,No,26_to_39,Weekday,Night
20105043,WA,4,2010,Thursday,6:50,Multiple,No,No,Yes,80,Driver,Male,25,No,No,17_to_25,Weekday,Day
19902224,Vic,9,1990,Sunday,16:45,Multiple,No,No,Yes,100,Driver,Male,71,No,No,65_to_74,Weekend,Day
20023043,Qld,2,2002,Tuesday,22:00,Multiple,No,No,No,100,Passenger,Female,20,No,No,17_to_25,Weekday,Night
20022270,Vic,6,2002,Wednesday,3:21,Single,No,No,No,60,Driver,Male,27,No,No,26_to_39,Weekday,Night
20112234,Vic,6,2011,Thursday,20:34,Multiple,No,No,No,100,Pedestrian,Male,55,No,No,40_to_64,Weekday,Night
19932324,Vic,12,1993,Friday,0:05,Single,No,No,No,60,Passenger,Male,19,Yes,No,17_to_25,Weekday,Night
20182011,Vic,4,2018,Saturday,1:11,Multiple,No,No,No,80,Passenger,Male,38,No,No,26_to_39,Weekend,Night
20122186,Vic,7,2012,Saturday,17:15,Multiple,No,No,No,100,Driver,Female,63,No,No,40_to_64,Weekend,Day
20192009,Vic,7,2019,Saturday,0:20,Single,No,No,No,110,Driver,Male,34,No,No,26_to_39,Weekend,Night
20012146,Vic,8,2001,Wednesday,13:10,Multiple,No,No,No,70,Driver,Male,85,No,No,75_or_older,Weekday,Day
19982010,Vic,11,1998,Sunday,3:25,Single,No,No,Yes,100,Pedestrian,Male,27,No,No,26_to_39,Weekend,Night
20203084,Qld,5,2020,Thursday,18:00,Single,No,No,No,100,Passenger,Male,35,No,No,26_to_39,Weekday,Night
20083095,Qld,2,2008,Friday,9:00,Multiple,No,No,No,50,Motorcycle rider,Male,39,No,No,26_to_39,Weekday,Day
20023161,Qld,5,2002,Sunday,1:00,Multiple,No,No,No,50,Pedestrian,Female,29,No,No,26_to_39,Weekend,Night
20043089,Qld,5,2004,Wednesday,18:00,Single,No,No,No,60,Pedestrian,Male,79,No,No,75_or_older,Weekday,Night
20081166,NSW,6,2008,Monday,10:10,Single,No,No,No,80,Driver,Male,20,No,No,17_to_25,Weekday,Day
20094098,SA,11,2009,Thursday,8:30,Multiple,No,No,Yes,110,Driver,Male,45,No,No,40_to_64,Weekday,Day
19972001,Vic,11,1997,Sunday,13:55,Multiple,No,No,No,100,Motorcycle rider,Male,32,No,No,26_to_39,Weekend,Day
20172126,Vic,7,2017,Monday,9:55,Multiple,No,Yes,No,50,Pedal cyclist,Female,42,No,No,40_to_64,Weekday,Day
20072035,Vic,12,2007,Sunday,16:30,Single,No,No,No,80,Motorcycle rider,Male,35,No,No,26_to_39,Weekend,Day
20182047,Vic,6,2018,Thursday,17:50,Multiple,No,No,No,100,Driver,Male,39,No,No,26_to_39,Weekday,Day
20045058,WA,1,2004,Sunday,11:20,Single,No,No,No,60,Driver,Male,17,No,No,17_to_25,Weekend,Day
20147033,NT,3,2014,Wednesday,22:31,Multiple,No,No,No,50,Pedestrian,Male,59,No,No,40_to_64,Weekday,Night
20104062,SA,12,2010,Tuesday,15:35,Multiple,No,No,Yes,110,Driver,Male,34,No,No,26_to_39,Weekday,Day
19992194,Vic,3,1999,Thursday,20:30,Multiple,No,No,No,100,Motorcycle rider,Male,19,No,No,17_to_25,Weekday,Night
19892349,Vic,9,1989,Sunday,22:00,Single,No,No,No,100,Driver,Male,37,No,No,26_to_39,Weekend,Night
20022245,Vic,4,2002,Thursday,11:00,Multiple,No,No,No,100,Driver,Female,74,No,No,65_to_74,Weekday,Day
20063125,Qld,1,2006,Friday,18:00,Single,No,No,Yes,100,Driver,Male,56,No,No,40_to_64,Weekend,Night
20132066,Vic,3,2013,Saturday,15:45,Multiple,No,No,No,80,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Day
20074103,SA,2,2007,Friday,22:45,Single,No,Yes,No,100,Driver,Male,48,No,No,40_to_64,Weekend,Night
19892412,Vic,4,1989,Thursday,16:40,Multiple,No,No,No,100,Driver,Male,21,No,No,17_to_25,Weekday,Day
20145059,WA,9,2014,Saturday,15:50,Single,No,No,No,80,Motorcycle rider,Male,65,No,No,65_to_74,Weekend,Day
20215063,WA,6,2021,Tuesday,8:51,Single,No,No,No,110,Driver,Male,17,No,No,17_to_25,Weekday,Day
20132222,Vic,2,2013,Wednesday,16:50,Single,No,No,No,100,Passenger,Female,30,No,No,26_to_39,Weekday,Day
20143190,Qld,11,2014,Sunday,14:00,Multiple,No,No,No,100,Driver,Male,67,No,No,65_to_74,Weekend,Day
20111335,NSW,11,2011,Sunday,16:18,Single,No,No,No,60,Pedestrian,Male,79,No,No,75_or_older,Weekend,Day
20101147,NSW,1,2010,Saturday,15:40,Multiple,No,No,No,100,Motorcycle rider,Male,52,No,No,40_to_64,Weekend,Day
20041200,NSW,4,2004,Friday,22:51,Single,No,No,No,40,Passenger,Female,20,No,No,17_to_25,Weekend,Night
19982140,Vic,11,1998,Monday,4:55,Single,No,No,No,60,Motorcycle rider,Male,46,No,No,40_to_64,Weekend,Night
20062166,Vic,1,2006,Wednesday,2:00,Single,No,No,No,70,Driver,Male,18,No,No,17_to_25,Weekday,Night
20074065,SA,5,2007,Wednesday,4:46,Single,No,No,No,50,Driver,Male,27,No,No,26_to_39,Weekday,Night
20111159,NSW,12,2011,Sunday,15:00,Single,No,No,No,100,Passenger,Female,2,No,No,0_to_16,Weekend,Day
20031307,NSW,10,2003,Thursday,22:50,Single,No,No,No,70,Pedestrian,Male,18,No,No,17_to_25,Weekday,Night
20102099,Vic,8,2010,Sunday,2:25,Single,No,No,No,70,Driver,Male,40,No,No,40_to_64,Weekend,Night
20042098,Vic,4,2004,Friday,13:25,Single,No,No,No,100,Driver,Female,45,No,No,40_to_64,Weekday,Day
20205116,WA,5,2020,Friday,19:45,Multiple,No,No,No,80,Passenger,Female,21,No,No,17_to_25,Weekend,Night
20084011,SA,6,2008,Sunday,19:00,Single,No,No,No,60,Driver,Male,27,No,No,26_to_39,Weekend,Night
20101263,NSW,12,2010,Friday,6:00,Single,No,No,No,60,Driver,Male,91,Yes,No,75_or_older,Weekday,Day
20021205,NSW,5,2002,Sunday,16:10,Multiple,No,No,No,100,Passenger,Male,2,No,No,0_to_16,Weekend,Day
20032069,Vic,3,2003,Sunday,13:15,Multiple,No,No,No,100,Driver,Male,20,No,No,17_to_25,Weekend,Day
20164033,SA,7,2016,Saturday,12:15,Single,No,No,No,50,Motorcycle rider,Male,17,No,No,17_to_25,Weekend,Day
20075149,WA,8,2007,Friday,19:35,Single,No,No,No,80,Driver,Male,22,No,No,17_to_25,Weekend,Night
20161070,NSW,2,2016,Sunday,13:51,Single,No,No,No,60,Motorcycle rider,Male,42,No,No,40_to_64,Weekend,Day
19972176,Vic,11,1997,Tuesday,13:30,Multiple,No,No,Yes,100,Driver,Male,34,No,No,26_to_39,Weekday,Day
20063285,Qld,12,2006,Saturday,6:00,Single,No,No,No,100,Driver,Male,27,Yes,No,26_to_39,Weekend,Day
20166032,Tas,1,2016,Friday,12:20,Single,No,No,No,110,Driver,Male,30,No,No,26_to_39,Weekday,Day
20135079,WA,8,2013,Tuesday,6:00,Multiple,No,No,No,100,Driver,Male,28,No,No,26_to_39,Weekday,Day
19942167,Vic,6,1994,Thursday,11:30,Multiple,No,No,No,100,Driver,Male,81,No,No,75_or_older,Weekday,Day
20103145,Qld,7,2010,Wednesday,18:00,Single,No,Yes,No,100,Passenger,Female,20,No,No,17_to_25,Weekday,Night
20055122,WA,7,2005,Friday,18:30,Multiple,No,No,No,110,Driver,Male,30,No,No,26_to_39,Weekend,Night
20162239,Vic,2,2016,Tuesday,22:15,Single,No,No,No,60,Motorcycle rider,Male,45,No,No,40_to_64,Weekday,Night
20091328,NSW,5,2009,Thursday,22:30,Single,No,No,No,80,Driver,Male,55,No,No,40_to_64,Weekday,Night
20023001,Qld,11,2002,Sunday,0:00,Single,No,No,No,80,Driver,Male,31,No,No,26_to_39,Weekend,Night
20041270,NSW,8,2004,Friday,8:30,Multiple,No,No,Yes,90,Driver,Male,71,No,No,65_to_74,Weekday,Day
20102087,Vic,6,2010,Wednesday,12:00,Single,No,No,No,100,Passenger,Male,58,No,No,40_to_64,Weekday,Day
20042173,Vic,7,2004,Wednesday,20:00,Multiple,No,No,No,80,Motorcycle rider,Male,21,No,No,17_to_25,Weekday,Night
20143181,Qld,12,2014,Saturday,14:00,Multiple,No,No,No,80,Motorcycle rider,Male,77,No,No,75_or_older,Weekend,Day
20175065,WA,2,2017,Sunday,5:21,Single,No,No,No,110,Driver,Male,62,No,No,40_to_64,Weekend,Night
20173144,Qld,7,2017,Sunday,15:00,Single,No,No,No,100,Driver,Male,22,No,No,17_to_25,Weekend,Day
20167038,NT,11,2016,Saturday,15:40,Single,No,No,No,130,Passenger,Female,22,No,No,17_to_25,Weekend,Day
20062214,Vic,7,2006,Sunday,0:20,Single,No,No,No,60,Driver,Male,48,No,No,40_to_64,Weekend,Night
19972271,Vic,11,1997,Sunday,17:10,Multiple,No,No,No,100,Motorcycle pillion passenger,Female,20,No,No,17_to_25,Weekend,Day
20113033,Qld,7,2011,Wednesday,14:00,Single,No,No,No,100,Passenger,Male,13,No,No,0_to_16,Weekday,Day
20012353,Vic,4,2001,Wednesday,16:30,Single,No,No,No,100,Driver,Male,60,No,No,40_to_64,Weekday,Day
20027011,NT,2,2002,Sunday,2:45,Multiple,No,No,No,100,Passenger,Female,19,No,No,17_to_25,Weekend,Night
20074070,SA,5,2007,Saturday,23:15,Single,No,No,No,100,Driver,Male,22,No,No,17_to_25,Weekend,Night
20113176,Qld,7,2011,Sunday,12:00,Single,No,No,No,100,Passenger,Female,74,No,No,65_to_74,Weekend,Day
19962089,Vic,4,1996,Thursday,10:50,Multiple,No,No,No,60,Driver,Male,28,No,No,26_to_39,Weekday,Day
20194013,SA,3,2019,Tuesday,12:45,Multiple,No,No,No,110,Passenger,Female,49,No,No,40_to_64,Weekday,Day
20113190,Qld,2,2011,Wednesday,18:00,Multiple,No,No,No,60,Motorcycle rider,Male,41,No,No,40_to_64,Weekday,Night
20062001,Vic,12,2006,Friday,18:30,Single,No,No,No,100,Driver,Male,53,No,No,40_to_64,Weekend,Night
20054065,SA,8,2005,Wednesday,19:25,Multiple,No,No,No,60,Driver,Male,43,No,No,40_to_64,Weekday,Night
20063213,Qld,11,2006,Monday,15:00,Single,No,No,No,110,Passenger,Male,23,No,No,17_to_25,Weekday,Day
20163162,Qld,12,2016,Sunday,19:00,Single,No,No,No,50,Pedestrian,Male,9,Yes,No,0_to_16,Weekend,Night
20023209,Qld,12,2002,Thursday,1:00,Single,No,No,No,60,Driver,Male,17,No,No,17_to_25,Weekday,Night
20211121,NSW,5,2021,Saturday,8:10,Multiple,Yes,No,No,50,Passenger,Female,46,No,No,40_to_64,Weekend,Day
19932127,Vic,8,1993,Thursday,0:01,Multiple,No,No,No,60,Driver,Male,19,No,No,17_to_25,Weekday,Night
20051352,NSW,6,2005,Saturday,0:14,Single,No,No,No,70,Driver,Female,43,No,No,40_to_64,Weekend,Night
20162179,Vic,12,2016,Monday,15:45,Single,No,No,No,100,Driver,Male,56,No,No,40_to_64,Weekday,Day
20002276,Vic,11,2000,Friday,0:42,Multiple,No,No,Yes,80,Driver,Male,26,No,No,26_to_39,Weekday,Night
20053030,Qld,7,2005,Sunday,1:00,Single,No,No,No,70,Passenger,Male,21,No,No,17_to_25,Weekend,Night
20203031,Qld,6,2020,Sunday,4:00,Single,No,No,No,70,Passenger,Female,17,No,No,17_to_25,Weekend,Night
20072267,Vic,5,2007,Sunday,16:40,Single,No,No,No,80,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Day
20186019,Tas,12,2018,Thursday,13:49,Multiple,No,No,No,100,Passenger,Male,18,Yes,No,17_to_25,Weekday,Day
20155097,WA,10,2015,Saturday,5:39,Single,No,No,No,110,Driver,Female,44,No,No,40_to_64,Weekend,Night
20032083,Vic,3,2003,Sunday,17:15,Single,No,No,No,100,Driver,Male,50,No,No,40_to_64,Weekend,Day
20111333,NSW,5,2011,Tuesday,9:55,Multiple,No,No,No,50,Driver,Male,78,No,No,75_or_older,Weekday,Day
19902081,Vic,5,1990,Friday,17:45,Multiple,No,No,No,100,Driver,Male,20,No,No,17_to_25,Weekday,Day
20174073,SA,9,2017,Wednesday,7:40,Single,No,No,No,100,Driver,Male,55,No,No,40_to_64,Weekday,Day
20045077,WA,9,2004,Tuesday,15:30,Multiple,No,No,No,110,Passenger,Female,68,No,No,65_to_74,Weekday,Day
20081253,NSW,10,2008,Tuesday,1:50,Single,No,No,No,110,Motorcycle rider,Male,72,No,No,65_to_74,Weekday,Night
20041019,NSW,6,2004,Thursday,6:45,Multiple,No,Yes,Yes,100,Driver,Male,35,No,No,26_to_39,Weekday,Day
19952112,Vic,7,1995,Monday,11:20,Multiple,No,No,No,60,Driver,Male,78,No,No,75_or_older,Weekday,Day
19892396,Vic,9,1989,Sunday,22:35,Single,No,No,No,100,Pedestrian,Female,55,No,No,40_to_64,Weekend,Night
19912310,Vic,4,1991,Saturday,19:40,Single,No,No,No,100,Driver,Male,23,No,No,17_to_25,Weekend,Night
20021349,NSW,10,2002,Wednesday,7:00,Single,No,No,Yes,100,Driver,Male,42,No,No,40_to_64,Weekday,Day
20201143,NSW,3,2020,Tuesday,6:50,Single,No,Yes,No,50,Pedestrian,Female,61,No,No,40_to_64,Weekday,Day
20012335,Vic,4,2001,Saturday,1:50,Single,No,No,No,100,Passenger,Female,25,No,No,17_to_25,Weekend,Night
19892147,Vic,2,1989,Wednesday,20:30,Single,No,No,No,100,Passenger,Male,70,No,No,65_to_74,Weekday,Night
20101353,NSW,7,2010,Monday,19:35,Multiple,No,No,No,110,Driver,Male,78,No,No,75_or_older,Weekday,Night
19982339,Vic,5,1998,Wednesday,16:45,Multiple,No,No,No,100,Driver,Male,18,No,No,17_to_25,Weekday,Day
20173186,Qld,11,2017,Sunday,0:00,Single,No,No,No,50,Driver,Male,31,No,No,26_to_39,Weekend,Night
20173137,Qld,10,2017,Friday,13:00,Single,No,No,No,60,Motorcycle rider,Male,34,No,No,26_to_39,Weekday,Day
20083038,Qld,7,2008,Saturday,13:00,Multiple,No,Yes,No,80,Motorcycle rider,Male,48,No,No,40_to_64,Weekend,Day
20191267,NSW,6,2019,Sunday,0:45,Multiple,No,No,No,100,Pedal cyclist,Male,22,No,No,17_to_25,Weekend,Night
20093042,Qld,12,2009,Friday,2:00,Multiple,No,No,Yes,110,Driver,Male,48,No,No,40_to_64,Weekday,Night
20121210,NSW,8,2012,Wednesday,14:06,Single,No,No,No,100,Motorcycle rider,Male,35,No,No,26_to_39,Weekday,Day
20084012,SA,10,2008,Friday,7:15,Multiple,No,Yes,No,80,Motorcycle rider,Male,34,No,No,26_to_39,Weekday,Day
20147005,NT,3,2014,Thursday,1:45,Single,No,No,No,90,Driver,Male,28,No,No,26_to_39,Weekday,Night
20053218,Qld,7,2005,Saturday,11:00,Single,No,No,No,100,Motorcycle rider,Male,46,No,No,40_to_64,Weekend,Day
20143060,Qld,6,2014,Wednesday,9:00,Multiple,No,No,No,100,Driver,Male,68,No,No,65_to_74,Weekday,Day
20073141,Qld,1,2007,Wednesday,13:00,Single,No,No,No,70,Motorcycle rider,Male,21,No,No,17_to_25,Weekday,Day
20124086,SA,8,2012,Sunday,11:50,Multiple,No,No,No,60,Driver,Male,40,No,No,40_to_64,Weekend,Day
20021098,NSW,1,2002,Sunday,17:01,Multiple,No,No,No,60,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Day
20101264,NSW,12,2010,Tuesday,19:55,Multiple,No,No,No,70,Passenger,Female,22,No,No,17_to_25,Weekday,Night
20043205,Qld,3,2004,Sunday,15:00,Multiple,No,No,No,100,Passenger,Male,8,No,No,0_to_16,Weekend,Day
20084087,SA,11,2008,Saturday,13:30,Multiple,No,No,No,80,Motorcycle rider,Male,59,No,No,40_to_64,Weekend,Day
19992211,Vic,5,1999,Wednesday,18:55,Multiple,No,No,Yes,100,Driver,Female,70,No,No,65_to_74,Weekday,Night
20182195,Vic,1,2018,Sunday,13:57,Single,No,No,No,60,Driver,Female,73,No,No,65_to_74,Weekend,Day
19902397,Vic,9,1990,Thursday,19:30,Multiple,No,No,Yes,100,Passenger,Male,25,No,No,17_to_25,Weekday,Night
20151295,NSW,10,2015,Wednesday,23:15,Single,No,No,No,80,Passenger,Male,26,No,No,26_to_39,Weekday,Night
20072249,Vic,3,2007,Friday,15:31,Multiple,No,No,No,80,Motorcycle rider,Male,18,No,No,17_to_25,Weekday,Day
20164057,SA,11,2016,Wednesday,21:45,Single,No,No,No,80,Pedestrian,Male,45,No,No,40_to_64,Weekday,Night
20172164,Vic,3,2017,Friday,16:20,Multiple,No,No,No,100,Pedal cyclist,Male,66,No,No,65_to_74,Weekday,Day
20041165,NSW,9,2004,Thursday,1:37,Single,No,No,No,90,Driver,Male,27,No,No,26_to_39,Weekday,Night
20053022,Qld,5,2005,Saturday,23:00,Multiple,No,No,No,60,Passenger,Male,15,No,No,0_to_16,Weekend,Night
19952025,Vic,3,1995,Friday,19:35,Single,No,No,No,60,Driver,Male,24,No,No,17_to_25,Weekend,Night
20121232,NSW,7,2012,Monday,19:20,Multiple,No,No,No,70,Driver,Male,34,No,No,26_to_39,Weekday,Night
20123066,Qld,4,2012,Monday,17:00,Multiple,No,No,No,110,Driver,Female,25,No,No,17_to_25,Weekday,Day
20012318,Vic,11,2001,Sunday,1:25,Single,No,No,Yes,100,Driver,Male,45,No,No,40_to_64,Weekend,Night
20041364,NSW,1,2004,Wednesday,23:55,Single,No,No,No,50,Driver,Male,27,No,No,26_to_39,Weekday,Night
20071021,NSW,7,2007,Wednesday,22:10,Single,No,No,Yes,110,Pedestrian,Male,50,No,No,40_to_64,Weekday,Night
20171308,NSW,5,2017,Thursday,4:36,Multiple,No,No,No,60,Passenger,Male,49,No,No,40_to_64,Weekday,Night
20191233,NSW,9,2019,Saturday,14:20,Multiple,No,No,No,100,Motorcycle rider,Male,47,No,No,40_to_64,Weekend,Day
20051326,NSW,11,2005,Thursday,6:00,Single,No,No,No,100,Driver,Male,26,No,No,26_to_39,Weekday,Day
20051428,NSW,5,2005,Thursday,18:35,Multiple,No,No,Yes,80,Driver,Male,18,No,No,17_to_25,Weekday,Night
20195080,WA,4,2019,Wednesday,15:53,Single,No,No,No,50,Passenger,Male,26,No,No,26_to_39,Weekday,Day
20031079,NSW,1,2003,Tuesday,14:50,Single,No,No,No,100,Driver,Male,47,No,No,40_to_64,Weekday,Day
20092106,Vic,4,2009,Wednesday,14:25,Multiple,No,No,No,100,Motorcycle rider,Male,42,No,No,40_to_64,Weekday,Day
20142084,Vic,8,2014,Thursday,8:58,Multiple,No,No,Yes,100,Driver,Female,33,No,No,26_to_39,Weekday,Day
20115104,WA,11,2011,Sunday,17:55,Single,No,No,No,110,Motorcycle rider,Male,54,No,No,40_to_64,Weekend,Day
20123032,Qld,9,2012,Saturday,7:00,Multiple,No,No,No,100,Motorcycle rider,Male,62,No,No,40_to_64,Weekend,Day
20043192,Qld,5,2004,Thursday,2:00,Single,No,No,No,70,Passenger,Male,23,No,No,17_to_25,Weekday,Night
20012113,Vic,3,2001,Friday,17:30,Multiple,No,No,No,90,Driver,Male,46,No,No,40_to_64,Weekday,Day
20111209,NSW,7,2011,Monday,20:30,Single,No,No,No,80,Passenger,Female,22,No,No,17_to_25,Weekday,Night
20191138,NSW,2,2019,Thursday,7:15,Multiple,No,No,No,100,Driver,Female,44,No,No,40_to_64,Weekday,Day
20183212,Qld,6,2018,Friday,14:00,Single,No,No,No,80,Motorcycle rider,Male,40,No,No,40_to_64,Weekday,Day
19952176,Vic,1,1995,Saturday,12:20,Multiple,No,No,No,60,Passenger,Female,6,No,No,0_to_16,Weekend,Day
20043114,Qld,7,2004,Thursday,19:00,Single,No,No,No,80,Pedestrian,Male,58,No,No,40_to_64,Weekday,Night
20031245,NSW,11,2003,Saturday,19:30,Single,No,No,No,80,Driver,Male,62,No,No,40_to_64,Weekend,Night
20061198,NSW,4,2006,Tuesday,17:45,Single,No,No,No,70,Driver,Male,70,No,No,65_to_74,Weekday,Day
20092094,Vic,3,2009,Wednesday,22:14,Single,No,No,No,50,Pedestrian,Male,61,No,No,40_to_64,Weekday,Night
19892288,Vic,3,1989,Friday,17:30,Single,No,No,No,60,Passenger,Male,24,No,No,17_to_25,Weekday,Day
20116011,Tas,12,2011,Friday,22:40,Multiple,No,No,No,100,Pedestrian,Male,36,No,No,26_to_39,Weekend,Night
20112026,Vic,9,2011,Friday,8:50,Single,No,No,No,60,Pedestrian,Female,89,No,No,75_or_older,Weekday,Day
20174087,SA,8,2017,Saturday,4:10,Single,No,No,No,100,Passenger,Female,21,No,No,17_to_25,Weekend,Night
19892507,Vic,5,1989,Wednesday,10:00,Single,No,No,No,60,Pedestrian,Female,68,No,No,65_to_74,Weekday,Day
19942240,Vic,3,1994,Thursday,9:15,Multiple,No,No,No,60,Driver,Female,72,No,No,65_to_74,Weekday,Day
20042311,Vic,9,2004,Saturday,17:35,Multiple,No,No,No,50,Motorcycle rider,Male,28,No,No,26_to_39,Weekend,Day
20031138,NSW,10,2003,Friday,16:28,Single,No,No,No,70,Driver,Female,20,No,No,17_to_25,Weekday,Day
20201242,NSW,3,2020,Thursday,21:17,Single,No,No,No,100,Driver,Male,49,No,No,40_to_64,Weekday,Night
20211115,NSW,1,2021,Wednesday,4:00,Single,No,No,No,60,Motorcycle rider,Male,31,No,No,26_to_39,Weekday,Night
20043043,Qld,5,2004,Saturday,20:00,Multiple,No,No,No,60,Motorcycle pillion passenger,Female,46,No,No,40_to_64,Weekend,Night
20203054,Qld,7,2020,Monday,7:00,Single,No,No,No,100,Driver,Male,18,No,No,17_to_25,Weekday,Day
20134054,SA,1,2013,Saturday,15:15,Single,No,No,Yes,60,Pedestrian,Male,10,No,No,0_to_16,Weekend,Day
19892068,Vic,6,1989,Thursday,16:05,Single,No,No,No,75,Pedestrian,Male,29,No,No,26_to_39,Weekday,Day
20141259,NSW,10,2014,Saturday,14:10,Single,No,No,No,100,Motorcycle rider,Male,24,No,No,17_to_25,Weekend,Day
20123255,Qld,12,2012,Friday,6:00,Multiple,No,No,No,60,Driver,Male,31,No,No,26_to_39,Weekday,Day
20075110,WA,2,2007,Wednesday,7:55,Multiple,No,Yes,No,110,Driver,Female,45,No,No,40_to_64,Weekday,Day
20021180,NSW,7,2002,Friday,16:45,Multiple,No,No,No,110,Driver,Female,58,No,No,40_to_64,Weekday,Day
20023200,Qld,4,2002,Monday,17:00,Multiple,No,No,No,100,Pedestrian,Male,38,No,No,26_to_39,Weekday,Day
20185112,WA,6,2018,Saturday,1:20,Single,No,No,No,60,Passenger,Male,19,No,No,17_to_25,Weekend,Night
20087035,NT,2,2008,Monday,18:00,Single,No,No,No,100,Passenger,Female,24,No,No,17_to_25,Weekday,Night
20002060,Vic,5,2000,Friday,7:35,Multiple,No,No,No,100,Driver,Male,74,No,No,65_to_74,Weekday,Day
19992071,Vic,1,1999,Saturday,12:40,Multiple,No,No,No,80,Driver,Male,18,No,No,17_to_25,Weekend,Day
20155112,WA,11,2015,Saturday,9:25,Single,No,No,Yes,110,Driver,Female,23,No,No,17_to_25,Weekend,Day
19902171,Vic,3,1990,Thursday,22:55,Single,No,No,No,100,Pedestrian,Male,28,No,No,26_to_39,Weekday,Night
20146020,Tas,4,2014,Friday,7:05,Single,No,No,No,100,Driver,Male,26,No,No,26_to_39,Weekday,Day
20111277,NSW,3,2011,Saturday,13:45,Single,No,No,No,110,Driver,Male,19,No,No,17_to_25,Weekend,Day
19952091,Vic,2,1995,Tuesday,16:00,Multiple,No,No,Yes,100,Driver,Female,73,No,No,65_to_74,Weekday,Day
20101201,NSW,6,2010,Monday,21:50,Single,No,Yes,No,100,Driver,Male,45,No,No,40_to_64,Weekday,Night
20121161,NSW,4,2012,Sunday,1:30,Single,No,No,No,100,Driver,Female,45,No,Yes,40_to_64,Weekend,Night
20102012,Vic,3,2010,Monday,23:15,Multiple,No,No,Yes,100,Pedestrian,Female,23,No,No,17_to_25,Weekday,Night
20147029,NT,8,2014,Wednesday,9:30,Single,No,No,No,110,Passenger,Male,23,No,No,17_to_25,Weekday,Day
20051025,NSW,8,2005,Thursday,16:45,Single,No,No,No,100,Passenger,Female,1,No,No,0_to_16,Weekday,Day
20073093,Qld,11,2007,Monday,20:00,Multiple,No,No,Yes,100,Motorcycle rider,Male,22,No,No,17_to_25,Weekday,Night
20071163,NSW,6,2007,Friday,15:45,Single,No,No,No,60,Passenger,Female,2,No,No,0_to_16,Weekday,Day
20145041,WA,12,2014,Sunday,1:10,Single,No,No,No,110,Driver,Male,27,No,No,26_to_39,Weekend,Night
20163149,Qld,4,2016,Wednesday,17:00,Single,No,No,No,50,Pedestrian,Male,31,No,No,26_to_39,Weekday,Day
20201185,NSW,7,2020,Monday,16:50,Single,No,No,No,40,Pedestrian,Male,79,No,No,75_or_older,Weekday,Day
20052018,Vic,11,2005,Monday,22:05,Single,No,No,No,50,Driver,Male,15,No,No,0_to_16,Weekday,Night
20171074,NSW,1,2017,Monday,18:10,Single,No,No,No,50,Driver,Male,28,Yes,No,26_to_39,Weekday,Night
20051262,NSW,12,2005,Friday,9:50,Single,No,No,No,90,Driver,Female,66,No,No,65_to_74,Weekday,Day
20031379,NSW,12,2003,Sunday,19:30,Single,No,No,No,80,Passenger,Male,18,No,No,17_to_25,Weekend,Night
19992120,Vic,7,1999,Tuesday,17:05,Single,No,No,No,60,Driver,Female,83,No,No,75_or_older,Weekday,Day
20061067,NSW,12,2006,Friday,21:13,Single,No,No,No,100,Driver,Male,33,No,No,26_to_39,Weekend,Night
20054014,SA,5,2005,Friday,18:00,Single,No,No,No,110,Other/-9,Male,49,No,No,40_to_64,Weekend,Night
19952322,Vic,3,1995,Thursday,16:40,Multiple,No,No,No,100,Motorcycle rider,Male,45,No,No,40_to_64,Weekday,Day
20071295,NSW,7,2007,Monday,15:20,Multiple,No,No,No,60,Driver,Male,24,No,No,17_to_25,Weekday,Day
20081326,NSW,2,2008,Tuesday,13:00,Single,No,No,No,60,Pedestrian,Female,86,No,No,75_or_older,Weekday,Day
20091306,NSW,12,2009,Sunday,8:15,Multiple,No,No,Yes,100,Passenger,Female,50,No,No,40_to_64,Weekend,Day
19902323,Vic,10,1990,Wednesday,16:10,Single,No,No,No,60,Driver,Male,19,No,No,17_to_25,Weekday,Day
20111263,NSW,11,2011,Sunday,23:27,Single,Yes,No,No,50,Pedestrian,Male,32,No,No,26_to_39,Weekend,Night
20166003,Tas,5,2016,Thursday,23:22,Single,No,No,No,100,Driver,Male,39,No,No,26_to_39,Weekday,Night
20022281,Vic,6,2002,Tuesday,23:00,Multiple,No,No,Yes,100,Driver,Male,20,No,No,17_to_25,Weekday,Night
20053247,Qld,8,2005,Saturday,22:00,Single,No,No,No,80,Passenger,Male,16,No,No,0_to_16,Weekend,Night
20155043,WA,9,2015,Tuesday,18:52,Single,No,No,No,50,Pedestrian,Male,16,No,No,0_to_16,Weekday,Night
